time,problem-solving-frequency
1538875,22929
1539024,22930
1539147,22931
1539164,22932
1539253,22933
1539355,22934
1539369,22935
1539440,22936
1539540,22937
1539646,22938
1539661,22939
1539728,22940
1539746,22941
1539764,22942
1539863,22943
1540048,22944
1540143,22945
1540157,22946
1540171,22947
1540254,22948
1540282,22949
1540373,22950
1540442,22951
1540469,22952
1540872,22953
1540967,22954
1540981,22955
1541076,22956
1541108,22957
1541193,22958
1541287,22959
1541316,22960
1541414,22961
1541425,22962
1541509,22963
1541520,22964
1541661,22965
1541675,22966
1541889,22967
1542071,22968
1542088,22969
1542105,22970
1542210,22971
1542287,22972
1542317,22973
1542415,22974
1542431,22975
1542445,22976
1542537,22977
1542564,22978
1542664,22979
1542800,22980
1542904,22981
1542997,22982
1543012,22983
1543214,22984
1543242,22985
1543336,22986
1543413,22987
1543489,22988
1543506,22989
1543523,22990
1543600,22991
1543616,22992
1543632,22993
1543717,22994
1543734,22995
1543750,22996
1543832,22997
1543847,22998
1543864,22999
1543946,23000
1543963,23001
1543979,23002
1544060,23003
1544076,23004
1544092,23005
1544288,23006
1544302,23007
1544386,23008
1544483,23009
1544494,23010
1544596,23011
1544816,23012
1544906,23013
1545003,23014
1545019,23015
1545034,23016
1545096,23017
1545124,23018
1545426,23019
1545441,23020
1545712,23021
1545762,23022
1545777,23023
1545793,23024
1545852,23025
1545868,23026
1545884,23027
1546155,23028
1546274,23029
1546379,23030
1546393,23031
1546407,23032
1546479,23033
1546490,23034
1546501,23035
1546584,23036
1546598,23037
1546690,23038
1546706,23039
1546814,23040
1547242,23041
1547257,23042
1547273,23043
1547368,23044
1547383,23045
1547460,23046
1547471,23047
1547481,23048
1547587,23049
1547672,23050
1547898,23051
1548205,23052
1548220,23053
1548308,23054
1548322,23055
1548392,23056
1548411,23057
1548461,23058
1548480,23059
1548498,23060
1548569,23061
1548585,23062
1548601,23063
1548765,23064
1548875,23065
1548889,23066
1549014,23067
1549115,23068
1549129,23069
1549206,23070
1549236,23071
1549409,23072
1549509,23073
1549569,23074
1549672,23075
1549779,23076
1549993,23077
1550021,23078
1550254,23079
1550547,23080
1550944,23081
1551052,23082
1551066,23083
1551080,23084
1551226,23085
1551301,23086
1551315,23087
1551419,23088
1551433,23089
1551447,23090
1551537,23091
1551551,23092
1551649,23093
1551663,23094
1551678,23095
1551764,23096
1551845,23097
1551860,23098
1551874,23099
1552088,23100
1552263,23101
1552422,23102
1552437,23103
1552655,23104
1552775,23105
1552847,23106
1552947,23107
1552962,23108
1553071,23109
1553086,23110
1553100,23111
1553280,23112
1553311,23113
1553386,23114
1553397,23115
1553408,23116
1553469,23117
1553484,23118
1553499,23119
1553566,23120
1553581,23121
1553670,23122
1553684,23123
1553698,23124
1553755,23125
1553784,23126
1553873,23127
1553973,23128
1554048,23129
1554064,23130
1554080,23131
1554162,23132
1554179,23133
1554196,23134
1554632,23135
1554646,23136
1554718,23137
1554745,23138
1554817,23139
1554828,23140
1554837,23141
1554999,23142
1555032,23143
1555119,23144
1555365,23145
1555574,23146
1555588,23147
1555674,23148
1556002,23149
1556204,23150
1556325,23151
1556339,23152
1556426,23153
1556548,23154
1556617,23155
1556632,23156
1556646,23157
1556721,23158
1556732,23159
1556742,23160
1556839,23161
1556850,23162
1556922,23163
1556933,23164
1556944,23165
1557051,23166
1557062,23167
1557073,23168
1557145,23169
1557174,23170
1557261,23171
1557577,23172
1557591,23173
1557696,23174
1557787,23175
1557802,23176
1557905,23177
1557919,23178
1558016,23179
1558030,23180
1558127,23181
1558138,23182
1558148,23183
1558338,23184
1558352,23185
1558366,23186
1558532,23187
1558546,23188
1558654,23189
1558842,23190
1558859,23191
1558876,23192
1558956,23193
1558973,23194
1559047,23195
1559062,23196
1559143,23197
1559157,23198
1559229,23199
1559240,23200
1559251,23201
1559358,23202
1559369,23203
1559444,23204
1559455,23205
1559464,23206
1559568,23207
1559675,23208
1559689,23209
1559772,23210
1559845,23211
1559856,23212
1559866,23213
1559962,23214
1560052,23215
1560066,23216
1560173,23217
1560184,23218
1560195,23219
1560292,23220
1560303,23221
1560312,23222
1560391,23223
1560406,23224
1560919,23225
1560933,23226
1561038,23227
1561052,23228
1561216,23229
1561901,23230
1561928,23231
1562000,23232
1562014,23233
1562100,23234
1562111,23235
1562178,23236
1562189,23237
1562272,23238
1562379,23239
1562407,23240
1562482,23241
1562493,23242
1562568,23243
1562579,23244
1562588,23245
1562694,23246
1562790,23247
1562881,23248
1562978,23249
1563071,23250
1563188,23251
1563204,23252
1563307,23253
1563392,23254
1563403,23255
1563414,23256
1563518,23257
1563546,23258
1563627,23259
1563748,23260
1563839,23261
1563935,23262
1564040,23263
1564054,23264
1564129,23265
1564140,23266
1564151,23267
1564250,23268
1564297,23269
1564314,23270
1564330,23271
1564415,23272
1564430,23273
1564539,23274
1564553,23275
1564567,23276
1564639,23277
1564650,23278
1564659,23279
1564763,23280
1564873,23281
1564884,23282
1564895,23283
1565089,23284
1565116,23285
1565176,23286
1565194,23287
1565209,23288
1565374,23289
1565388,23290
1565403,23291
1565473,23292
1565489,23293
1565695,23294
1565787,23295
1565908,23296
1565972,23297
1565992,23298
1566013,23299
1566086,23300
1566113,23301
1566212,23302
1566280,23303
1566314,23304
1566420,23305
1566540,23306
1566551,23307
1566562,23308
1566659,23309
1566670,23310
1566741,23311
1566752,23312
1566763,23313
1566865,23314
1566879,23315
1566986,23316
1567084,23317
1567177,23318
1567191,23319
1567275,23320
1567429,23321
1567443,23322
1567458,23323
1567680,23324
1567694,23325
1567882,23326
1567896,23327
1567989,23328
1568003,23329
1568108,23330
1568135,23331
1568296,23332
1568311,23333
1568406,23334
1568512,23335
1568602,23336
1568631,23337
1568720,23338
1568932,23339
1569008,23340
1569019,23341
1569030,23342
1569126,23343
1569137,23344
1569147,23345
1569219,23346
1569230,23347
1569241,23348
1569313,23349
1569324,23350
1569333,23351
1569402,23352
1569413,23353
1569424,23354
1569511,23355
1569598,23356
1569609,23357
1569620,23358
1569724,23359
1569738,23360
1569857,23361
1570048,23362
1570062,23363
1570159,23364
1570170,23365
1570181,23366
1570253,23367
1570264,23368
1570274,23369
1570380,23370
1570391,23371
1570466,23372
1570477,23373
1570486,23374
1570570,23375
1570664,23376
1570679,23377
1570795,23378
1570894,23379
1570999,23380
1571017,23381
1571275,23382
1571646,23383
1571745,23384
1571851,23385
1571865,23386
1571953,23387
1572063,23388
1572168,23389
1572396,23390
1572676,23391
1572913,23392
1573648,23393
1573677,23394
1573784,23395
1573795,23396
1573806,23397
1573880,23398
1573891,23399
1573900,23400
1573969,23401
1573980,23402
1574051,23403
1574062,23404
1574073,23405
1574148,23406
1574159,23407
1574169,23408
1574284,23409
1574392,23410
1574490,23411
1574573,23412
1574584,23413
1574680,23414
1574691,23415
1574702,23416
1574774,23417
1574785,23418
1574794,23419
1574863,23420
1574874,23421
1574885,23422
1574957,23423
1574968,23424
1574977,23425
1575046,23426
1575057,23427
1575067,23428
1575163,23429
1575174,23430
1575185,23431
1575282,23432
1575293,23433
1575302,23434
1575371,23435
1575382,23436
1575454,23437
1575481,23438
1575553,23439
1575564,23440
1575573,23441
1575642,23442
1575653,23443
1575662,23444
1575739,23445
1575754,23446
1575834,23447
1575848,23448
1575863,23449
1575953,23450
1576203,23451
1576310,23452
1576321,23453
1576331,23454
1576401,23455
1576513,23456
1576524,23457
1576534,23458
1576606,23459
1576617,23460
1576628,23461
1576700,23462
1576711,23463
1576722,23464
1576794,23465
1576805,23466
1576814,23467
1576883,23468
1576894,23469
1576969,23470
1576980,23471
1576990,23472
1577047,23473
1577162,23474
1577379,23475
1577674,23476
1577689,23477
1577789,23478
1577860,23479
1578199,23480
1578373,23481
1578456,23482
1578532,23483
1578543,23484
1578552,23485
1578623,23486
1578889,23487
1578964,23488
1578975,23489
1579081,23490
1579168,23491
1579179,23492
1579263,23493
1579274,23494
1579284,23495
1579330,23496
1579345,23497
1579361,23498
1579436,23499
1579447,23500
1579535,23501
1579550,23502
1579565,23503
1579640,23504
1579728,23505
1579739,23506
1579749,23507
1579820,23508
1579831,23509
1579913,23510
1579928,23511
1579995,23512
1580006,23513
1580081,23514
1580092,23515
1580160,23516
1580236,23517
1580251,23518
1580348,23519
1580359,23520
1580370,23521
1580442,23522
1580453,23523
1580463,23524
1580509,23525
1580524,23526
1580539,23527
1580615,23528
1580626,23529
1580636,23530
1580721,23531
1580807,23532
1580925,23533
1581242,23534
1581269,23535
1581465,23536
1581493,23537
1581562,23538
1581688,23539
1581811,23540
1582003,23541
1582018,23542
1582134,23543
1582217,23544
1582310,23545
1582321,23546
1582429,23547
1582537,23548
1582620,23549
1582748,23550
1582841,23551
1582924,23552
1582997,23553
1583008,23554
1583092,23555
1583103,23556
1583114,23557
1583189,23558
1583200,23559
1583211,23560
1583285,23561
1583296,23562
1583381,23563
1583464,23564
1583530,23565
1583541,23566
1583551,23567
1583623,23568
1583634,23569
1583644,23570
1583721,23571
1583732,23572
1583741,23573
1583803,23574
1583835,23575
1583917,23576
1583931,23577
1583947,23578
1584078,23579
1584160,23580
1584178,23581
1584192,23582
1584252,23583
1584270,23584
1584284,23585
1584344,23586
1584371,23587
1584448,23588
1584459,23589
1584468,23590
1584537,23591
1584548,23592
1584557,23593
1584639,23594
1584735,23595
1584828,23596
1584914,23597
1584982,23598
1584997,23599
1585012,23600
1585109,23601
1585120,23602
1585193,23603
1585208,23604
1585282,23605
1585379,23606
1585390,23607
1585401,23608
1585466,23609
1585484,23610
1585537,23611
1585650,23612
1585689,23613
1585709,23614
1585829,23615
1585926,23616
1585941,23617
1586008,23618
1586024,23619
1586100,23620
1586174,23621
1586205,23622
1586314,23623
1586385,23624
1586418,23625
1586493,23626
1586581,23627
1586928,23628
1587026,23629
1587058,23630
1587225,23631
1587239,23632
1587253,23633
1587434,23634
1587576,23635
1587683,23636
1587697,23637
1587804,23638
1587926,23639
1588037,23640
1588052,23641
1588143,23642
1588159,23643
1588174,23644
1588243,23645
1588357,23646
1588374,23647
1588390,23648
1588493,23649
1588590,23650
1588707,23651
1588809,23652
1588926,23653
1589016,23654
1589123,23655
1589143,23656
1589163,23657
1589233,23658
1589379,23659
1589399,23660
1589419,23661
1589510,23662
1589530,23663
1589601,23664
1589728,23665
1589748,23666
1589818,23667
1589835,23668
1589942,23669
1589969,23670
1590066,23671
1590171,23672
1590291,23673
1590305,23674
1590389,23675
1590474,23676
1590951,23677
1591464,23678
1591548,23679
1591562,23680
1591805,23681
1591877,23682
1591888,23683
1591898,23684
1591975,23685
1591990,23686
1592085,23687
1592099,23688
1592176,23689
1592247,23690
1592263,23691
1592278,23692
1592365,23693
1592491,23694
1592505,23695
1592598,23696
1592709,23697
1592723,23698
1592739,23699
1592834,23700
1592848,23701
1593070,23702
1593160,23703
1593458,23704
1593604,23705
1593669,23706
1593685,23707
1593780,23708
1593924,23709
1594254,23710
1594344,23711
1594690,23712
1594848,23713
1594862,23714
1594934,23715
1594945,23716
1595013,23717
1595040,23718
1595120,23719
1595148,23720
1595253,23721
1595353,23722
1595367,23723
1595439,23724
1595450,23725
1595461,23726
1595619,23727
1595674,23728
1595692,23729
1595711,23730
1595800,23731
1595865,23732
1595882,23733
1596093,23734
1596125,23735
1596218,23736
1596532,23737
1596661,23738
1596678,23739
1596694,23740
1597167,23741
1597247,23742
1597262,23743
1597344,23744
1597358,23745
1597469,23746
1597480,23747
1597489,23748
1597584,23749
1597598,23750
1597708,23751
1597719,23752
1597800,23753
1597885,23754
1597899,23755
1597980,23756
1597996,23757
1598012,23758
1598077,23759
1598093,23760
1598282,23761
1598401,23762
1598415,23763
1598429,23764
1598501,23765
1598512,23766
1598583,23767
1598594,23768
1598605,23769
1598698,23770
1598726,23771
1598809,23772
1598824,23773
1598839,23774
1598936,23775
1598947,23776
1598957,23777
1599028,23778
1599039,23779
1599050,23780
1599124,23781
1599135,23782
1599146,23783
1599233,23784
1599348,23785
1599362,23786
1599459,23787
1599470,23788
1599481,23789
1599553,23790
1599567,23791
1599651,23792
1599726,23793
1599737,23794
1599746,23795
1599830,23796
1599937,23797
1600032,23798
1600047,23799
1600192,23800
1600306,23801
1600335,23802
1600616,23803
1600633,23804
1600650,23805
1600710,23806
1600740,23807
1600790,23808
1600805,23809
1600886,23810
1600996,23811
1601077,23812
1601092,23813
1601175,23814
1601262,23815
1601385,23816
1601486,23817
1601501,23818
1601582,23819
1601613,23820
1601709,23821
1601784,23822
1601801,23823
1601818,23824
1601886,23825
1601903,23826
1602082,23827
1602097,23828
1602221,23829
1602238,23830
1602332,23831
1602486,23832
1602502,23833
1602587,23834
1602601,23835
1602700,23836
1602824,23837
1602838,23838
1602951,23839
1603028,23840
1603124,23841
1603138,23842
1603220,23843
1603327,23844
1603342,23845
1603356,23846
1603436,23847
1603465,23848
1603548,23849
1603562,23850
1603625,23851
1603717,23852
1603732,23853
1603803,23854
1603822,23855
1603838,23856
1603917,23857
1603932,23858
1603947,23859
1604027,23860
1604044,23861
1604061,23862
1604248,23863
1604280,23864
1604336,23865
1604351,23866
1604427,23867
1604540,23868
1604626,23869
1604642,23870
1604703,23871
1604721,23872
1604736,23873
1604794,23874
1604810,23875
1604826,23876
1604890,23877
1604968,23878
1604984,23879
1605065,23880
1605191,23881
1605268,23882
1605284,23883
1605394,23884
1605597,23885
1605801,23886
1605885,23887
1605899,23888
1606115,23889
1606131,23890
1606145,23891
1606202,23892
1606217,23893
1606350,23894
1606367,23895
1606384,23896
1606553,23897
1606666,23898
1606830,23899
1606857,23900
1606935,23901
1607156,23902
1607731,23903
1607827,23904
1608121,23905
1608188,23906
1608199,23907
1608210,23908
1608282,23909
1608293,23910
1608344,23911
1608363,23912
1608378,23913
1608470,23914
1608484,23915
1608498,23916
1608586,23917
1608687,23918
1608770,23919
1608784,23920
1608886,23921
1608993,23922
1609098,23923
1609183,23924
1609194,23925
1609203,23926
1609378,23927
1609405,23928
1609491,23929
1609594,23930
1609693,23931
1609704,23932
1609714,23933
1609975,23934
1610070,23935
1610106,23936
1610126,23937
1610143,23938
1610201,23939
1610219,23940
1610234,23941
1610354,23942
1610431,23943
1610505,23944
1610521,23945
1610629,23946
1610644,23947
1610704,23948
1610816,23949
1610848,23950
1610905,23951
1610919,23952
1610935,23953
1611101,23954
1611115,23955
1611287,23956
1611382,23957
1611396,23958
1611602,23959
1611711,23960
1611722,23961
1611791,23962
1612101,23963
1612193,23964
1612204,23965
1612273,23966
1612284,23967
1612294,23968
1612396,23969
1612468,23970
1612479,23971
1612489,23972
1612560,23973
1612571,23974
1612668,23975
1612679,23976
1612688,23977
1612795,23978
1612892,23979
1612979,23980
1613095,23981
1613206,23982
1613326,23983
1613906,23984
1614026,23985
1614141,23986
1614157,23987
1614258,23988
1614376,23989
1614484,23990
1614544,23991
1614582,23992
1614861,23993
1614981,23994
1615071,23995
1615096,23996
1615202,23997
1615301,23998
1615632,23999
1616350,24000
1616366,24001
1616462,24002
1616477,24003
1616771,24004
1616879,24005
1616890,24006
1616956,24007
1616967,24008
1616976,24009
1617084,24010
1617344,24011
1617358,24012
1617442,24013
1617514,24014
1617529,24015
1617626,24016
1617728,24017
1617824,24018
1617838,24019
1617946,24020
1617960,24021
1618023,24022
1618082,24023
1618153,24024
1618169,24025
1618186,24026
1618250,24027
1618346,24028
1618360,24029
1618375,24030
1618468,24031
1618482,24032
1618496,24033
1618568,24034
1618579,24035
1618589,24036
1618669,24037
1618996,24038
1619010,24039
1619113,24040
1619438,24041
1619450,24042
1619658,24043
1619853,24044
1620052,24045
1620066,24046
1620276,24047
1620411,24048
1620539,24049
1620553,24050
1620625,24051
1620636,24052
1620645,24053
1620860,24054
1620987,24055
1621002,24056
1621123,24057
1621245,24058
1621352,24059
1621449,24060
1621527,24061
1621538,24062
1621547,24063
1621616,24064
1621627,24065
1621637,24066
1621708,24067
1621719,24068
1621730,24069
1621802,24070
1621813,24071
1621824,24072
1622241,24073
1622327,24074
1622408,24075
1622716,24076
1622748,24077
1622901,24078
1622916,24079
1623110,24080
1623137,24081
1623185,24082
1623200,24083
1623215,24084
1623388,24085
1623514,24086
1623529,24087
1623615,24088
1623881,24089
1623993,24090
1624007,24091
1624092,24092
1624107,24093
1624122,24094
1624216,24095
1624243,24096
1624325,24097
1624339,24098
1624419,24099
1624436,24100
1624451,24101
1624536,24102
1624551,24103
1624567,24104
1624628,24105
1624733,24106
1624749,24107
1624838,24108
1624952,24109
1625058,24110
1625191,24111
1625202,24112
1625213,24113
1625320,24114
1625394,24115
1625410,24116
1625511,24117
1625539,24118
1625614,24119
1625625,24120
1625636,24121
1625728,24122
1625755,24123
1625863,24124
1625877,24125
1625935,24126
1626031,24127
1626045,24128
1626373,24129
1626531,24130
1626545,24131
1626560,24132
1626642,24133
1626669,24134
1626783,24135
1626798,24136
1626884,24137
1627065,24138
1627081,24139
1627178,24140
1627483,24141
1627576,24142
1627591,24143
1627694,24144
1627804,24145
